"timeMillisSpent","score"
8135,"-423hard/-90776soft"
8440,"-374hard/-96628soft"
8689,"-317hard/-103704soft"
8923,"-267hard/-108715soft"
9220,"-246hard/-110807soft"
9493,"-205hard/-117329soft"
9806,"-192hard/-120362soft"
10046,"-156hard/-127379soft"
10247,"-146hard/-127379soft"
10392,"-135hard/-127379soft"
10497,"-125hard/-127379soft"
10617,"-116hard/-127634soft"
10712,"-113hard/-127591soft"
10785,"-104hard/-127591soft"
10865,"-102hard/-128341soft"
10938,"-87hard/-133958soft"
11027,"-81hard/-134335soft"
11115,"-76hard/-136192soft"
11195,"-74hard/-136192soft"
11291,"-69hard/-142835soft"
11387,"-62hard/-143847soft"
11475,"-57hard/-149247soft"
11555,"-52hard/-151332soft"
11619,"-43hard/-151332soft"
11683,"-30hard/-151432soft"
11748,"-21hard/-151951soft"
11804,"-19hard/-152622soft"
11869,"-16hard/-152941soft"
11917,"-15hard/-153341soft"
11974,"-13hard/-151437soft"
12030,"-11hard/-151437soft"
12078,"-10hard/-151848soft"
12126,"-9hard/-151848soft"
12183,"-8hard/-151848soft"
12223,"-8hard/-151844soft"
12279,"-7hard/-151857soft"
12330,"-5hard/-151857soft"
12378,"-3hard/-151857soft"
12435,"-3hard/-151795soft"
12483,"-2hard/-152644soft"
12541,"-2hard/-152544soft"
12590,"-2hard/-150992soft"
12638,"-2hard/-150496soft"
12686,"-2hard/-150401soft"
12735,"-1hard/-150315soft"
12783,"-1hard/-150133soft"
12839,"-1hard/-149902soft"
12888,"-1hard/-149801soft"
12936,"-1hard/-149644soft"
12984,"-1hard/-149491soft"
13032,"-1hard/-149408soft"
13080,"-1hard/-148507soft"
13129,"-1hard/-147738soft"
13234,"-1hard/-147512soft"
13290,"-1hard/-147386soft"
13346,"-1hard/-147252soft"
13458,"-1hard/-146740soft"
13514,"-1hard/-146562soft"
13570,"0hard/-147630soft"
13626,"0hard/-147553soft"
13683,"0hard/-147343soft"
13740,"0hard/-147300soft"
13789,"0hard/-146349soft"
13838,"0hard/-146174soft"
13894,"0hard/-146037soft"
13950,"0hard/-145945soft"
14006,"0hard/-145541soft"
14070,"0hard/-145466soft"
14134,"0hard/-145148soft"
14190,"0hard/-145095soft"
14238,"0hard/-144801soft"
14294,"0hard/-144723soft"
14343,"0hard/-144347soft"
14391,"0hard/-144345soft"
14496,"0hard/-144078soft"
14544,"0hard/-143999soft"
14592,"0hard/-143304soft"
14640,"0hard/-143201soft"
14697,"0hard/-142706soft"
14745,"0hard/-142433soft"
14793,"0hard/-142432soft"
14841,"0hard/-142343soft"
14897,"0hard/-142176soft"
14946,"0hard/-142123soft"
15050,"0hard/-142083soft"
15099,"0hard/-142035soft"
15153,"0hard/-141997soft"
15203,"0hard/-141894soft"
15332,"0hard/-141546soft"
15388,"0hard/-141439soft"
15437,"0hard/-141364soft"
15493,"0hard/-141342soft"
15549,"0hard/-141272soft"
15614,"0hard/-141182soft"
15662,"0hard/-141175soft"
15722,"0hard/-141150soft"
15775,"0hard/-140925soft"
15871,"0hard/-140888soft"
16033,"0hard/-140871soft"
16081,"0hard/-140831soft"
16138,"0hard/-140703soft"
16194,"0hard/-140524soft"
16250,"0hard/-140508soft"
16314,"0hard/-140424soft"
16418,"0hard/-140420soft"
16490,"0hard/-140348soft"
16538,"0hard/-140113soft"
16595,"0hard/-139923soft"
16652,"0hard/-139770soft"
16708,"0hard/-139723soft"
16763,"0hard/-139647soft"
16819,"0hard/-139558soft"
16868,"0hard/-139399soft"
16964,"0hard/-139393soft"
17013,"0hard/-139141soft"
17069,"0hard/-139108soft"
17173,"0hard/-139066soft"
17221,"0hard/-139064soft"
17326,"0hard/-139059soft"
17382,"0hard/-138922soft"
17438,"0hard/-138843soft"
17494,"0hard/-138710soft"
17654,"0hard/-138428soft"
17702,"0hard/-138328soft"
17750,"0hard/-138303soft"
17798,"0hard/-138302soft"
17854,"0hard/-138196soft"
17902,"0hard/-138183soft"
18023,"0hard/-138157soft"
18087,"0hard/-138077soft"
18155,"0hard/-138043soft"
18211,"0hard/-137968soft"
18347,"0hard/-137949soft"
18396,"0hard/-137916soft"
18453,"0hard/-137581soft"
18557,"0hard/-137537soft"
18685,"0hard/-137381soft"
18741,"0hard/-137359soft"
18790,"0hard/-137358soft"
18838,"0hard/-137357soft"
18899,"0hard/-137227soft"
18999,"0hard/-137040soft"
19048,"0hard/-137011soft"
19104,"0hard/-136931soft"
19153,"0hard/-136913soft"
19201,"0hard/-136881soft"
19258,"0hard/-136706soft"
19364,"0hard/-136567soft"
19413,"0hard/-136503soft"
19541,"0hard/-136496soft"
19589,"0hard/-136470soft"
19646,"0hard/-136407soft"
19694,"0hard/-136350soft"
19751,"0hard/-136236soft"
